$\pi$ [mas],$M_{Aa}$ [$M_{\odot}$],$M_{Ab}$ [$M_{\odot}$],$a$ [AU]
22.099961120199684,0.9267457141120701,0.2900000473360456,0.8608994433370754
21.612611477472164,0.9950312986281696,0.3103844896212645,0.8813174519410462
21.743935630711725,0.9825934673075566,0.3001189806915613,0.8761576175795003
20.928365076719277,1.1063162033968315,0.33033060977659284,0.9099123459586947
20.888936337495757,1.115624152489289,0.3280367048062905,0.9113761972756858
20.967502756019297,1.1026703743552346,0.32672589983539463,0.9084456304590539
20.92460744832881,1.110889000340178,0.32467502261405723,0.909754473663644
21.35457463111066,1.0341899831894117,0.3143069010735439,0.8908958480848561
22.004084162061023,0.9508683406868422,0.2862202107156574,0.8657127800847108
22.57037398249772,0.8624232801360417,0.28118853651357656,0.8433311732748492
22.40561049680053,0.8881110861405184,0.28128807531493477,0.8495520363951523
21.731897494533047,0.9717946624681758,0.31075783251918476,0.8762158727765077
21.803350089389962,0.9688033853274786,0.2981444985776881,0.8725742119520776
22.28358843971952,0.9075263448973772,0.2798212506618541,0.853951459938937
